date,state,county_identifier,facility_name,jail_id,est_pop_2019,primary_fips,bjs_juris_id,missing_date_ind,total_inmates,new_admissions,new_admissions_smooth,releases,releases_smooth,felony_releases,misd_releases,non_felony_or_misd_releases,releases_has_charge_class,felony_admissions,misd_admissions,non_felony_or_misd_admissions,admissions_has_charge_class,felony_recid_30,felony_recid_60,felony_recid_90,felony_recid_120,felony_recid_150,felony_recid_180,felony_recid_210,misd_recid_30,misd_recid_60,misd_recid_90,misd_recid_120,misd_recid_150,misd_recid_180,misd_recid_210,recid_30,recid_60,recid_90,recid_120,recid_150,recid_180,recid_210,num_felony,num_misd,num_non_felony_or_misd
4/8/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,74,1,1,2,2,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,13,7
4/9/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,72,0,0,2,2,2,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,53,12,7
4/10/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,71,1,1,2,2,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,12,7
4/11/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,7
4/12/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,70,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,13,7
4/13/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,71,1,1,3,3,1,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14,7
4/14/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,69,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,7
4/15/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,69,0,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,49,13,7
4/16/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,69,2,2,2,2,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,13,6
4/17/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,71,4,4,5,5,1,3,1,5,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15,7
4/18/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,6
4/19/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,71,5,5,3,3,0,2,1,3,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51,14,6
4/20/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,69,1,1,2,2,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,52,12,5
4/21/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,69,2,2,3,3,2,1,0,3,1,1,0,2,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,1,1,2,2,2,2,53,11,5
4/22/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,5
4/23/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,5
4/24/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,52,9,5
4/25/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,6
4/26/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,68,2,2,1,1,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,7
4/27/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,68,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,7
4/28/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,70,3,3,4,4,2,0,2,4,3,0,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,54,9,7
4/29/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,52,9,5
4/30/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,1,1,3,3,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,4
5/1/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,50,9,5
5/2/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,2,2,1,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,6
5/3/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,6
5/4/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,63,0,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,9,5
5/5/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,3,3,2,2,1,1,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,5
5/6/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,63,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,5
5/7/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,2,2,2,2,1,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,5
5/8/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,2,2,1,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,5
5/9/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,3,3,2,2,0,1,1,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,7
5/10/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,69,5,5,5,5,3,1,1,5,3,2,0,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,54,9,6
5/11/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,2,2,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,9,5
5/12/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,68,3,3,3,3,1,2,0,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,10,5
5/13/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,69,4,4,4,4,2,2,0,4,0,3,1,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,52,11,6
5/14/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,6
5/15/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,1,1,3,3,1,1,1,3,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,49,9,7
5/16/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,6
5/17/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,1,1,2,2,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,6
5/18/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,2,2,3,3,1,1,1,3,1,1,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,51,9,6
5/19/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,1,1,2,2,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,5
5/20/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,3,3,4,4,1,2,1,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,50,9,6
5/21/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,61,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,49,7,5
5/22/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,63,4,4,3,3,1,0,2,3,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,6
5/23/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,4,4,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,4
5/24/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,69,5,5,7,7,1,6,0,7,0,4,1,5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,50,14,5
5/25/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,2,2,2,2,1,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,5
5/26/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,3,3,3,3,2,1,0,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,5
5/27/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,63,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,5
5/28/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,67,5,5,6,6,3,2,1,6,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,6
5/29/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,67,6,6,3,3,0,3,0,3,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,5
5/30/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,67,3,3,3,3,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,5
5/31/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,67,3,3,1,1,0,1,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,6
6/1/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,0,0,4,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,6
6/2/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,3,3,2,2,1,0,1,2,1,0,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,52,7,6
6/3/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,5
6/4/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,2,2,2,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,51,9,5
6/5/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,3,3,1,1,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,5
6/6/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,68,3,3,3,3,2,1,0,3,2,1,0,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,55,9,4
6/7/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,9,4
6/8/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,53,9,4
6/9/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,67,3,3,4,4,4,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,7,4
6/10/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,2,2,2,2,2,0,0,2,2,0,0,2,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,1,1,1,2,2,2,54,7,4
6/11/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,2,2,2,2,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,4
6/12/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,65,2,2,3,3,2,1,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,4
6/13/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,2,2,2,2,0,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,52,8,4
6/14/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,3
6/15/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,2,2,2,2,1,1,0,2,1,1,0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,53,8,3
6/16/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,2,2,2,2,2,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,4
6/17/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,64,2,2,1,1,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,5
6/18/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,66,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,7,4
6/19/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,70,4,4,2,2,1,0,1,2,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7,5
6/20/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,71,3,3,1,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,5
6/21/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,72,2,2,1,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,5
6/22/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,72,1,1,2,2,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,5
6/23/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,72,2,2,1,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,5
6/24/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,77,6,6,3,3,0,3,0,3,1,4,1,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,60,11,6
6/25/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,75,1,1,5,5,3,1,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,7
6/26/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,72,2,2,6,6,5,1,0,6,1,1,0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,58,8,6
6/27/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,67,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,6
6/28/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,71,4,4,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,6
6/29/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,73,2,2,3,3,1,2,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,56,11,6
6/30/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,73,3,3,2,2,0,1,1,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,9,7
7/1/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,75,4,4,1,1,0,1,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,6
7/2/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,77,3,3,5,5,4,0,1,5,2,0,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,59,11,7
7/3/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,74,2,2,2,2,2,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,6
7/4/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,76,4,4,1,1,0,1,0,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,7
7/5/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,77,2,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13,8
7/6/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,77,2,2,4,4,2,0,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,56,13,8
7/7/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,75,2,2,3,3,2,1,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,6
7/8/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,76,4,4,2,2,0,2,0,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,6
7/9/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,76,2,2,5,5,2,3,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,6
7/10/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,74,3,3,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,7
7/11/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,76,2,2,2,2,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,54,15,7
7/12/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,76,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,15,7
7/13/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,81,5,5,8,8,4,4,0,8,2,3,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,18,7
7/14/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,73,0,0,3,3,2,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2,2,2,52,14,7
7/15/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,73,3,3,1,1,0,1,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,6
7/16/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,77,5,5,2,2,2,0,0,2,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,16,8
7/17/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,77,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,8
7/18/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,80,3,3,2,2,0,1,1,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,20,8
7/19/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,80,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,19,8
7/20/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,81,1,1,7,7,3,3,1,7,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,54,19,8
7/21/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,79,5,5,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,19,7
7/22/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,80,1,1,3,3,1,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,20,7
7/23/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,81,4,4,1,1,0,0,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,19,9
7/24/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,82,2,2,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,19,8
7/25/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,90,9,9,2,2,1,0,1,2,4,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,22,9
7/26/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,92,4,4,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,24,8
7/27/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,94,2,2,12,12,4,7,1,12,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,61,25,8
7/28/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,86,4,4,1,1,0,1,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,22,7
7/29/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,86,1,1,3,3,3,0,0,3,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,57,22,7
7/30/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,90,7,7,8,8,4,3,1,8,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,23,7
7/31/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,86,4,4,2,2,1,1,0,2,4,0,0,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,60,20,6
8/1/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,88,4,4,3,3,2,1,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,23,6
8/2/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,87,2,2,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,23,6
8/3/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,91,5,5,7,7,3,2,2,7,1,1,3,5,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,4,4,4,4,4,59,23,9
8/4/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,85,1,1,2,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,21,7
8/5/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,84,1,1,3,3,2,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,21,6
8/6/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,84,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20,6
8/7/20,KS,Geary,Geary County Detention Center,1044,31670,20061,171031031,0,85,1,1,6,6,3,3,0,6,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59,20,6
